business_name,address,phone,region,district,town,open_date,status
오셀라스스파,"부산광역시 해운대구 해운대해변로 292, 그랜드 조선 부산 7층 일부호 (중동)",,부산광역시,해운대구,해운대해변로,,active
샤이니피부샵,"경기도 시흥시 중심상가로 158, 시화하나프라자 2층 204호 (정왕동)",,경기도,시흥시,중심상가로,,active
그린필스킨케어,"충청남도 당진시 신평면 거산3거리길 37, 2층 2호",,충청남도,당진시,신평면,,active
명품뷰티,"충청북도 진천군 덕산읍 연미로 128-1, 2층 204호",,충청북도,진천군,덕산읍,,active
BB(비비) 스킨케어,"대구광역시 달성군 현풍읍 현풍동로27길 46, 1층",,대구광역시,달성군,현풍읍,,active
콩뷰티살롱,"경상북도 구미시 봉곡로23길 4, 영남네오빌시티 103동 1층 104호 (봉곡동)",,경상북도,구미시,봉곡로23길,,active
코코테라피,"경기도 수원시 권선구 서수원로 529, 301,302,303호 (금곡동)",,경기도,수원시,권선구,,active
웰니스라운지,"서울특별시 강남구 도곡로93길 12, 우성상가 지상2층 204호 (대치동, 래미안 대치 하이스턴)",,서울특별시,강남구,도곡로93길,,active
do(두),"충청북도 청주시 흥덕구 덕암로103번길 25, 1층 101호 (봉명동)",,충청북도,청주시,흥덕구,,active
로하뷰티,"부산광역시 금정구 금샘로 501-1, 2층 (남산동)",,부산광역시,금정구,금샘로,,active
문왁싱(Moon waxing),"서울특별시 관악구 시흥대로 570, 301호 (신림동)",,서울특별시,관악구,시흥대로,,active
주손 테라피,"전라남도 여수시 율촌면 여순로 1038, 부속5동 2층 201호 (동양엔파트)",,전라남도,여수시,율촌면,,active
왁썹아카데미,"경기도 안산시 상록구 양지편1길 26, 대성프라자, 404호 일부 (이동)",,경기도,안산시,상록구,,active
아이리스피부관리,"인천광역시 미추홀구 인주대로251번길 7, 1층 (용현동)",,인천광역시,미추홀구,인주대로251번길,,active
뷰티라운지,경상북도 경산시 경안로31길 6 (삼북동),,경상북도,경산시,경안로31길,,active
플로리아,"서울특별시 송파구 법원로11길 25, 에이치비지니스파크 비208호 (문정동)",,서울특별시,송파구,법원로11길,,active
태리윤토탈뷰티샵,"경상북도 구미시 형곡로 11, 1층 102호 (형곡동, 신화APT)",,경상북도,구미시,형곡로,,active
피부관리실,"경기도 고양시 일산동구 고봉로 804, 2층 일부호 (설문동)",,경기도,고양시,일산동구,,active
블루밍스킨&바디,제주특별자치도 서귀포시 서호호근로96번길 9 (호근동),,제주특별자치도,서귀포시,서호호근로96번길,,active
실로암 피부관리,"서울특별시 광진구 용마산로 171, 실로암사우나 구관2층 (중곡동)",,서울특별시,광진구,용마산로,,active
거꾸로가는시간,"경기도 화성시 동탄중심상가1길 33, 동탄미래도프라자 3층 305호 (반송동)",,경기도,화성시,동탄중심상가1길,,active
정현스킨앤바디,"서울특별시 강동구 양재대로101길 45, 1층 103호 (성내동)",,서울특별시,강동구,양재대로101길,,active
리본스킨앤바디,"울산광역시 북구 당수골24길 3-1, 지상3층 (호계동)",,울산광역시,북구,당수골24길,,active
스킨트리,"서울특별시 성동구 금호로 17, 상가동 b114호 (금호동4가, 서울숲2차푸르지오)",,서울특별시,성동구,금호로,,active
예쁘다피부&왁싱,"전라남도 순천시 해룡면 기적의도서관길 90, 1층 21호 (부영3차아파트)",,전라남도,순천시,해룡면,,active
거꾸로가는시간,"인천광역시 남동구 성말로 9, 이노프라자 1층 123호 전체호 (구월동)",,인천광역시,남동구,성말로,,active
제이제이(JJ)피부,"경상북도 경산시 압량읍 압독2로8길 16, 그레이스빌 1층",,경상북도,경산시,압량읍,,active
미뷰스킨케어,"광주광역시 광산구 풍영로229번안길 2-10, 1층 (장덕동)",,광주광역시,광산구,풍영로229번안길,,active
에그살롱드스파,"충청북도 청주시 상당구 용정로 44-1, 1층 (용정동)",,충청북도,청주시,상당구,,active
다니브로우,"경기도 의왕시 계원대학로 28, 명성프라자 302-1호 (내손동)",,경기도,의왕시,계원대학로,,active
풋앤바디(foot&body),"경상남도 김해시 율하2로115번길 13, 109호 (율하동)",,경상남도,김해시,율하2로115번길,,active
홍샵,"경기도 시흥시 군서로46번길 20, 1층 일부호 (정왕동)",,경기도,시흥시,군서로46번길,,active
이민화뷰티작업실,"경기도 고양시 일산동구 무궁화로 8-38, 호수그린오피스텔 2층 207호 (장항동)",,경기도,고양시,일산동구,,active
미인피부샵,"대전광역시 대덕구 동서대로1786번길 11, 1층 (비래동)",,대전광역시,대덕구,동서대로1786번길,,active
다산호텔식 피부마사지,"경기도 남양주시 다산중앙로123번길 22-8, 리더스퀘어 801,802호 (다산동)",,경기도,남양주시,다산중앙로123번길,,active
라보떼뷰티(샵인샵),"광주광역시 동구 서석로 23, 3층 (불로동)",,광주광역시,동구,서석로,,active
시크릿왁싱&테라피,"서울특별시 강남구 선릉로86길 46, RG빌딩 3층 (대치동)",,서울특별시,강남구,선릉로86길,,active
리엔케이충주지사,"충청북도 충주시 금봉9길 3, 1층 102호 (용산동)",,충청북도,충주시,금봉9길,,active
샾플러스,"경기도 화성시 남양읍 시청로160번길 52, 연세프라자 402호",,경기도,화성시,남양읍,,active
더슬림쁘띠,"부산광역시 해운대구 센텀동로 25, 상가동 1층 132호 (우동, 대우월드마크센텀아파트)",,부산광역시,해운대구,센텀동로,,active
왁싱해봄,"전라남도 목포시 백년대로337번길 11, 비파3차아파트 상가동 2층 201호 (상동)",,전라남도,목포시,백년대로337번길,,active
미멘떼,"충청남도 서산시 부춘1로 16, 1층 (읍내동)",,충청남도,서산시,부춘1로,,active
코리아나 서초,"서울특별시 서초구 서초중앙로24길 19, 나라빌딩 8층 (서초동)",,서울특별시,서초구,서초중앙로24길,,active
류에스테틱,"대구광역시 수성구 동대구로55길 11, 101동 208호 (범어동, 범어라온프라이빗)",,대구광역시,수성구,동대구로55길,,active
라솜 산후조리원(산모 케어실),"서울특별시 영등포구 선유로 63, EEU동신타워 5층 501호 (문래동6가)",,서울특별시,영등포구,선유로,,active
브루니뷰티,"서울특별시 영등포구 당산로47길 18, 1층 (당산동6가)",,서울특별시,영등포구,당산로47길,,active
퀸에스테틱,"부산광역시 서구 구덕로124번길 37, 1층 (토성동5가)",,부산광역시,서구,구덕로124번길,,active
